#{"t_start": 1767475531.7559826, "env_id": null}
r,l,t
-1008.383406,39,45.225701
-1009.354522,46,45.28767
-1007.183184,42,45.344707
-908.572435,42,45.399718
-1007.130815,40,45.448687
-1007.178501,47,45.507666
-1009.60773,45,45.572733
-907.71081,37,45.61871
-1008.665429,44,45.666776
-1009.785908,46,45.721721
-1009.440577,39,45.766683
-1006.6839,41,45.825968
-908.728347,39,45.874907
-906.514838,38,45.931918
-1009.691426,42,45.982801
-1009.076827,40,46.03475
-1008.901421,46,46.089744
-1006.199736,39,46.128724
-1006.70464,39,46.189739
-1008.733303,46,46.252707
-1009.736997,37,46.299753
-1009.504012,46,46.355751
-908.201048,36,46.398777
-908.060616,39,46.446741
-906.602578,49,46.506781
-1007.354288,41,46.551726
-1010.999991,45,46.608846
-1008.990575,37,46.658783
-1007.96344,39,46.708792
-1010.019379,36,46.751735
-1008.805911,46,46.81179
-1009.218491,41,46.866765
-1007.531403,48,46.929701
-1008.141402,57,46.999761
-1008.459926,42,47.054811
-1009.261824,40,47.102953
-1007.681272,47,47.166816
-1011.363826,48,47.220825
-907.826521,37,47.262804
-911.088772,49,47.322796
-1008.98883,38,47.370804
-1007.520209,42,47.426815
-1011.806011,51,47.494843
-1007.373976,40,47.542851
-1020.0091,77,47.63085
-1009.752708,47,47.691841
-908.745875,37,47.743836
-1007.959911,38,47.789798
-1009.494017,45,47.84789
-1009.209993,36,47.897829
-1009.185862,40,47.950824
-1011.634032,48,48.00986
-1009.87682,38,48.057909
-1009.836937,37,48.102884
-1010.053834,36,48.155923
-1009.295616,38,48.203809
-1007.114486,40,48.254928
-1009.351379,37,48.303887
-1009.034105,49,48.362904
-1011.801229,48,48.425924
-907.170497,38,48.472885
-908.123746,48,48.534955
-1009.496343,37,48.576913
-1008.801951,46,48.632909
-1008.512822,40,48.685898
-1007.676976,41,48.736905
-1007.758167,41,48.787848
-1010.85189,46,48.845099
-1009.225159,49,48.904965
-1012.589088,45,48.965122
-1009.569061,38,49.024066
-1010.799931,46,49.083976
-1006.857792,40,49.133922
-1011.698536,46,49.194005
-1008.850518,38,49.240896
-1006.820972,37,49.288982
-1009.910021,46,49.342943
-1009.86285,41,49.391888
-1008.301207,47,49.460039
-1007.296518,47,49.524058
-1008.486559,46,49.584054
-908.352264,42,49.636981
-1009.604433,46,49.691982
-1009.747478,47,49.751972
-1008.655769,39,49.809918
-1007.081708,42,49.870915
-1010.064113,43,49.918866
-1009.013292,39,49.976022
-1008.53401,41,50.037023
-808.266425,50,50.096959
-1010.39846,40,50.152876
-1007.20081,48,50.212979
-1007.887971,40,50.260951
-908.912166,38,50.310021
-1007.726374,38,50.358011
-1010.365966,46,50.413011
-1009.131782,38,50.460033
-1008.987283,48,50.51704
-1011.293267,46,50.574001
-1007.466519,41,50.629052
-1009.875925,48,50.693148
-1006.437475,40,50.749099
-906.606871,39,50.799017
-1009.837502,38,50.854118
-906.101045,41,50.903005
-1008.839678,47,50.955107
-907.890093,37,50.997074
-1008.173463,47,51.063028
-1008.926021,47,51.12611
-1008.076754,39,51.17207
-1008.904584,46,51.234216
-1006.982509,46,51.296138
-1006.825335,42,51.350106
